year,week,student.id,student.entry,location.name,field.lab,hours,wood.found,deer.found,wood.bite,deer.bite
2012,8,12HF05,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF05,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF05,Archives,Archives,L,8,0,0,0,0
2012,8,12HF05,Day Off (not at HF),NA,NA,8,0,0,0,0
2012,8,12HF05,Day Off (not at HF),NA,NA,8,0,0,0,0
2012,8,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF07,Warm ants,Prospect Hill,F,6,0,0,0,0
2012,8,12HF07,Warm Ants,Prospect Hill,F,4,0,0,0,0
2012,8,12HF07,Simes,Simes Tract,F,8,0,0,0,0
2012,8,12HF07,Torrey,Torrey Lab,L,8,0,0,0,0
2012,8,12HF07,Torrey,Torrey Lab,L,8,0,0,0,0
2012,8,12HF07,Torrey,Torrey Lab,L,2,0,0,0,0
2012,8,12HF07,Torrey,Torrey Lab,L,4,0,0,0,0
2012,8,12HF08,Simes,Simes Tract,F,8,0,0,0,0
2012,8,12HF08,Simes,Simes Tract,F,6,0,0,0,0
2012,8,12HF08,Simes,Simes Tract,F,6,0,0,0,0
2012,8,12HF08,Blackrock NY,New York,NA,6,0,0,0,0
2012,8,12HF09,Shaler Hall,Shaler Hall,L,NA,0,0,0,0
2012,8,12HF09,Shaler Hall,Shaler Hall,L,NA,0,0,0,0
2012,8,12HF09,Shaler Hall,Shaler Hall,L,NA,0,0,0,0
2012,8,12HF09,Shaler Hall,Shaler Hall,L,NA,0,0,0,0
2012,8,12HF09,UMASS Amherst,Umass Amherst,L,NA,0,0,0,0
2012,8,12HF10,Shaler Hall,Shaler Hall,L,0,0,0,0,0
2012,8,12HF10,Shaler Hall,Shaler Hall,L,0,0,0,0,0
2012,8,12HF10,Shaler Hall,Shaler Hall,L,0,0,0,0,0
2012,8,12HF10,Shaler Hall,Shaler Hall,L,0,0,0,0,0
2012,8,12HF10,Shaler Hall,Shaler Hall,L,0,0,0,0,0
2012,8,12HF11,Torrey,Torrey Lab,L,8,0,0,0,0
2012,8,12HF11,Torrey/Prospect Hill,Harvard Forest,NA,8,0,0,0,0
2012,8,12HF11,Torrey/Prospect Hill,Harvard Forest,NA,8,0,0,0,0
2012,8,12HF11,Torrey/Prospect Hill,Harvard Forest,NA,8,0,0,0,0
2012,8,12HF11,Torrey/Prospect Hill,Harvard Forest,NA,8,0,0,0,0
2012,8,12HF12,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF12,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF12,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF12,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF12,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF14,Harvard,Eastern MA,NA,0,0,0,0,0
2012,8,12HF14,Harvard,Eastern MA,NA,0,0,0,0,0
2012,8,12HF14,Harvard,Eastern MA,NA,0,0,0,0,0
2012,8,12HF14,Harvard,Eastern MA,NA,0,0,0,0,0
2012,8,12HF14,Harvard,Eastern MA,NA,0,0,0,0,0
2012,8,12HF15,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF15,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF15,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF15,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF15,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF16,Simes,Simes Tract,F,4,1,0,0,0
2012,8,12HF16,Simes,Simes Tract,F,10,0,0,0,0
2012,8,12HF16,Simes,Simes Tract,F,6,0,0,0,0
2012,8,12HF17,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF17,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF17,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF17,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF17,Petersham,Petersham,NA,NA,0,0,0,0
2012,8,12HF17,Vermont,Vermont,NA,NA,0,0,0,0
2012,8,12HF18,Umass Amherst,Umass Amherst,L,8,0,0,0,0
2012,8,12HF18,Umass Amherst,Umass Amherst,L,8,0,0,0,0
2012,8,12HF18,Umass Amherst,Umass Amherst,L,8,0,0,0,0
2012,8,12HF18,Umass Amherst,Umass Amherst,L,8,0,0,0,0
2012,8,12HF18,Umass Amherst,Umass Amherst,L,8,0,0,0,0
2012,8,12HF19,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF19,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF19,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF19,Concord Field Station,Eastern MA,NA,8,0,0,0,0
2012,8,12HF19,Concord Field Station,Eastern MA,NA,8,0,0,0,0
2012,8,12HF20,Simes,Simes Tract,F,3.5,0,0,0,0
2012,8,12HF20,Simes,Simes Tract,F,6,0,0,0,0
2012,8,12HF20,Simes,Simes Tract,F,6.5,1,0,0,0
2012,8,12HF20,Simes,Simes Tract,F,6,1,0,0,0
2012,8,12HF21,Prospect Hill,Prospect Hill,F,3,0,0,0,0
2012,8,12HF21,Prospect Hill,Prospect Hill,F,3,0,0,0,0
2012,8,12HF21,Torrey,Torrey Lab,L,8,0,0,0,0
2012,8,12HF21,NA,NA,NA,NA,0,0,0,0
2012,8,12HF21,NA,NA,NA,NA,0,0,0,0
2012,8,12HF22,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF22,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF22,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF22,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF22,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF23,Comp. Lab,Shaler Hall,L,8,0,0,0,0
2012,8,12HF23,Comp. Lab,Shaler Hall,L,8,0,0,0,0
2012,8,12HF23,Comp. Lab,Shaler Hall,L,8,0,0,0,0
2012,8,12HF23,Comp. Lab,Shaler Hall,L,8,0,0,0,0
2012,8,12HF23,Comp. Lab,Shaler Hall,L,8,0,0,0,0
2012,8,12HF24,Prospect Hill,Prospect Hill,F,8,1,0,2,0
2012,8,12HF24,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF24,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF24,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF24,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,8,12HF25,Prospect Hill,Prospect Hill,F,0,0,0,0,0
2012,8,12HF25,Prospect Hill,Prospect Hill,F,0,0,0,0,0
2012,8,12HF25,Prospect Hill,Prospect Hill,F,0,0,0,0,0
2012,8,12HF25,Prospect Hill,Prospect Hill,F,0,0,0,0,0
2012,8,12HF25,Prospect Hill,Prospect Hill,F,0,0,0,0,0
2012,8,12HF26,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF26,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF26,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF26,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF26,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF27,Torrey,Torrey Lab,L,12,0,0,0,0
2012,8,12HF27,Torrey,Torrey Lab,L,12,0,0,0,0
2012,8,12HF27,Torrey,Torrey Lab,L,12,0,0,0,0
2012,8,12HF27,Torrey,Torrey Lab,L,12,0,0,0,0
2012,8,12HF27,Torrey,Torrey Lab,L,12,0,0,0,0
2012,8,12HF27,Torrey,Torrey Lab,L,12,0,0,0,0
2012,8,12HF27,Torrey,Torrey Lab,L,12,0,0,0,0
2012,8,12HF28,Torrey Lab,Torrey Lab,L,8,0,0,0,0
2012,8,12HF28,Torrey Lab,Torrey Lab,L,8,0,0,0,0
2012,8,12HF28,Torrey Lab,Torrey Lab,L,8,0,0,0,0
2012,8,12HF28,Torrey Lab,Torrey Lab,L,8,0,0,0,0
2012,8,12HF28,Bog/Torrey Lab,NA,NA,8,0,0,0,0
2012,8,12HF29,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF29,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF29,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF29,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF29,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF31,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF31,Shaler Hall,Shaler Hall,L,8,0,1,0,0
2012,8,12HF31,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF31,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,8,12HF31,Shaler Hall/ Fisher,Harvard Forest,NA,8,1,0,0,0
2012,9,12HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF02,Social Science Lab,Shaler Hall,L,8,0,0,0,0
2012,9,12HF02,Social Science Lab,Shaler Hall,L,8,0,0,0,0
2012,9,12HF02,Social Science Lab,Shaler Hall,L,8,0,0,0,0
2012,9,12HF02,Social Science Lab,Shaler Hall,L,8,0,0,0,0
2012,9,12HF02,Social Science Lab,Shaler Hall,L,8,0,0,0,0
2012,9,12HF03,Winchendon,Inside,L,8,0,0,0,0
2012,9,12HF03,Shaler Hall,Shaler Hall,L,4,0,0,0,0
2012,9,12HF03,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF03,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF03,Modus CT.,CT,NA,8,0,0,0,0
2012,9,12HF03,Winsor CT,CT,NA,4,0,0,0,0
2012,9,12HF05,Tom Swamp/Prospect Hill,Harvard Forest,F,8,1,1,1,0
2012,9,12HF05,Tom Swamp,Tom Swamp,F,8,0,1,0,0
2012,9,12HF05,Tom Swamp,Tom Swamp,F,8,0,0,0,0
2012,9,12HF05,Archives,Archives,L,8,0,0,0,0
2012,9,12HF05,Archives,Archives,L,8,0,0,0,0
2012,9,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF07,Warm Ants,Prospect Hill,F,2,0,0,0,0
2012,9,12HF07,Lyford House,Lyford House,L,8,0,0,0,0
2012,9,12HF07,Lyford,Lyford House,L,4,0,0,0,0
2012,9,12HF07,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF07,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF07,Torrey,Torrey Lab,L,4,0,0,0,0
2012,9,12HF07,Torrey,Torrey Lab,L,6,0,0,0,0
2012,9,12HF09,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF09,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF09,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF09,UMASS Amherst,Umass Amherst,L,8,0,0,0,0
2012,9,12HF09,UMASS Amherst,Umass Amherst,L,8,0,0,0,0
2012,9,12HF10,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF10,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF10,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF10,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF10,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF11,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF11,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF11,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF11,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF11,Prospect Hill,Prospect Hill,F,4,0,0,0,0
2012,9,12HF11,Shaler Hall,Shaler Hall,L,4,NA,NA,NA,NA
2012,9,12HF12,Prospect Hill,Prospect Hill,F,NA,0,0,0,0
2012,9,12HF12,Prospect Hill,Prospect Hill,F,NA,0,0,0,0
2012,9,12HF12,Prospect Hill,Prospect Hill,F,NA,0,0,0,0
2012,9,12HF12,Prospect Hill,Prospect Hill,F,NA,0,0,0,0
2012,9,12HF12,Prospect Hill,Prospect Hill,F,NA,0,0,0,0
2012,9,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,NA,NA
2012,9,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,NA,NA
2012,9,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,NA,NA
2012,9,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,NA,NA
2012,9,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,NA,NA
2012,9,12HF14,Shaler Hall,Shaler Hall,L,0,0,0,0,0
2012,9,12HF14,Shaler Hall,Shaler Hall,L,0,0,0,0,0
2012,9,12HF14,Shaler Hall,Shaler Hall,L,0,0,0,0,0
2012,9,12HF14,Shaler Hall,Shaler Hall,L,0,0,0,0,0
2012,9,12HF14,Shaler Hall,Shaler Hall,L,0,0,0,0,0
2012,9,12HF15,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF15,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF15,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF15,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF15,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF16,Simes,Simes Tract,F,4,0,0,0,0
2012,9,12HF16,Simes,Simes Tract,F,9,0,0,0,0
2012,9,12HF17,EMS Tower,EMS,F,8,0,1,0,0
2012,9,12HF17,EMS Tower,EMS,F,8,0,1,0,1
2012,9,12HF17,Hemlock Tower,Hemlock Tower,F,8,0,0,0,0
2012,9,12HF17,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF17,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF17,Petersham,Petersham,NA,NA,0,0,0,0
2012,9,12HF17,Petersham,Petersham,NA,NA,0,0,0,0
2012,9,12HF18,Umass Amherst,Umass Amherst,L,8,0,0,0,0
2012,9,12HF18,Umass Amherst,Umass Amherst,L,8,0,0,0,0
2012,9,12HF18,Umass Amherst,Umass Amherst,L,8,1,0,1,0
2012,9,12HF18,Umass Amherst,Umass Amherst,L,8,0,0,0,0
2012,9,12HF18,Umass Amherst,Umass Amherst,L,8,0,0,0,0
2012,9,12HF19,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF19,Concord Field Station,Eastern MA,NA,8,0,0,0,0
2012,9,12HF19,Prospect Hill/Shaler Hall,Harvard Forest,NA,8,0,0,0,0
2012,9,12HF19,Prospect Hill/Shaler Hall,Harvard Forest,NA,8,0,0,0,0
2012,9,12HF19,Prospect Hill/Shaler Hall,Harvard Forest,NA,8,0,0,0,0
2012,9,12HF20,Simes,Simes Tract,F,8.5,0,0,0,0
2012,9,12HF20,Simes,Simes Tract,F,7.5,0,0,0,0
2012,9,12HF20,Simes,Simes Tract,F,4,0,0,0,0
2012,9,12HF20,Simes,Simes Tract,F,6.5,0,0,0,0
2012,9,12HF20,Simes,Simes Tract,F,7,0,0,0,0
2012,9,12HF21,Prospect Hill,Prospect Hill,F,2,1,0,0,0
2012,9,12HF21,Prospect Hill,Prospect Hill,F,6,0,0,0,0
2012,9,12HF21,Prospect Hill,Prospect Hill,F,6,1,0,0,0
2012,9,12HF21,Prospect Hill,Prospect Hill,F,6,0,0,0,0
2012,9,12HF21,Prospect Hill,Prospect Hill,F,6,0,0,0,0
2012,9,12HF21,Prospect Hill,Prospect Hill,F,6,0,0,0,0
2012,9,12HF22,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF22,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF22,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF22,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF22,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF23,comp. Lab,Shaler Hall,L,8,0,0,0,0
2012,9,12HF23,comp. Lab,Shaler Hall,L,8,0,0,0,0
2012,9,12HF23,comp. Lab,Shaler Hall,L,8,0,0,0,0
2012,9,12HF23,comp. Lab,Shaler Hall,L,8,0,0,0,0
2012,9,12HF23,comp. Lab,Shaler Hall,L,8,0,0,0,0
2012,9,12HF24,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF24,Prospect Hill,Prospect Hill,F,8,1,0,0,0
2012,9,12HF24,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF24,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,9,12HF24,Prospect Hill,Prospect Hill,F,8,1,0,1,0
2012,9,12HF25,Prospect Hill,Prospect Hill,F,0,0,0,0,0
2012,9,12HF25,Prospect Hill,Prospect Hill,F,0,0,0,0,0
2012,9,12HF25,Prospect Hill,Prospect Hill,F,0,0,0,0,0
2012,9,12HF25,Prospect Hill,Prospect Hill,F,0,0,0,0,0
2012,9,12HF25,Prospect Hill,Prospect Hill,F,0,0,0,0,0
2012,9,12HF26,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF26,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF26,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF26,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF26,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF27,Torrey,Torrey Lab,L,10,0,0,0,0
2012,9,12HF27,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF27,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF27,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF27,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF27,Torrey,Torrey Lab,L,8,0,0,0,0
2012,9,12HF28,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF28,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF28,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF28,Torrey Lab,Torrey Lab,L,8,0,0,0,0
2012,9,12HF28,Bog/Torrey Lab,NA,NA,8,0,0,0,0
2012,9,12HF29,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF29,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF29,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF29,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF29,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF31,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF31,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF31,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,9,12HF31,Shaler Hall/Prospect Hill,Harvard Forest,NA,8,0,0,0,0
2012,9,12HF31,Shaler Hall/Prospect Hill,Harvard Forest,NA,8,0,0,0,0
2012,10,12HF01,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2012,10,12HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2012,10,12HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2012,10,12HF01,Torrey,Torrey Lab,L,8,0,0,0,0
2012,10,12HF02,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF02,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF02,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF02,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF02,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF03,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF03,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF03,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF03,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF03,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF05,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF05,Archives/Shaler Hall Hall,Archives,L,8,0,0,0,0
2012,10,12HF05,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF05,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF05,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF06,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF07,Warm Ants,Prospect Hill,F,2,0,0,0,0
2012,10,12HF07,Lyford,Lyford House,L,4,0,0,0,0
2012,10,12HF07,Lyford,Lyford House,L,2,0,0,0,0
2012,10,12HF07,Shaler Hall,Shaler Hall,L,4,0,0,0,0
2012,10,12HF07,Torrey,Torrey Lab,L,5,NA,NA,NA,NA
2012,10,12HF07,Torrey,Torrey Lab,L,8,0,0,0,0
2012,10,12HF07,Torrey,Torrey Lab,L,6,0,0,0,0
2012,10,12HF07,Torrey,Torrey Lab,L,6,0,0,0,0
2012,10,12HF07,Montague,Western MA,NA,3,0,0,0,0
2012,10,12HF10,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF10,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF10,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF10,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF10,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF11,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF11,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF11,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF11,Shaler Hall Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF11,Shaler Hall Hall/ Prospect Hill,Harvard Forest,NA,8,0,0,0,0
2012,10,12HF12,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF12,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF12,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF12,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF12,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,NA,NA
2012,10,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,NA,NA
2012,10,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,NA,NA
2012,10,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,NA,NA
2012,10,12HF13,Shaler Hall Hall,Shaler Hall,L,8,0,0,NA,NA
2012,10,12HF14,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF14,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF14,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF14,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF14,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF15,Prospect Hill,Prospect Hill,F,8,0,0,0,0
2012,10,12HF15,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF15,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF15,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF15,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF16,Simes,Simes Tract,F,10,0,0,0,0
2012,10,12HF16,Simes,Simes Tract,F,7,0,0,0,0
2012,10,12HF16,Simes,Simes Tract,F,4,0,0,0,0
2012,10,12HF17,EMS Tower,EMS,F,8,0,0,0,0
2012,10,12HF17,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF17,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF17,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF17,Torrey,Torrey Lab,L,8,0,0,0,0
2012,10,12HF18,Boston,Boston,L,8,0,0,0,0
2012,10,12HF18,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF18,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF18,Umass Amherst,Umass Amherst,L,8,0,0,0,0
2012,10,12HF18,Umass Amherst,Umass Amherst,L,8,0,0,0,0
2012,10,12HF19,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF19,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF19,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF19,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF19,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF20,Simes,Simes Tract,F,7,0,0,0,0
2012,10,12HF20,Simes,Simes Tract,F,2.5,0,0,0,0
2012,10,12HF20,Simes,Simes Tract,F,8,0,0,0,0
2012,10,12HF20,Simes,Simes Tract,F,8,0,0,0,0
2012,10,12HF20,Simes,Simes Tract,F,8,0,1,0,1
2012,10,12HF21,Prospect Hill,Prospect Hill,F,4,0,0,0,0
2012,10,12HF21,Prospect Hill,Prospect Hill,F,4,0,0,0,0
2012,10,12HF21,Prospect Hill,Prospect Hill,F,3,0,0,0,0
2012,10,12HF21,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF21,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF22,Shaler Hall,Shaler Hall,L,8,0,0,0,0
2012,10,12HF22,Shaler Hall,Shaler Hall,L,8,0,0,0,0
